"Category","Year","Unit","Fleet","Estimate..metric.tonnes.","SD..log.","SD..natural."
"GADUS MORHUA",1982,1,"All_areas",79.513145886174,0.350952952459688,27.9053733081107
"GADUS MORHUA",1983,1,"All_areas",57.782091097033,0.455438805990244,26.3162065768522
"GADUS MORHUA",1984,1,"All_areas",42.7600140934535,0.368285049539454,15.7478739087153
"GADUS MORHUA",1985,1,"All_areas",21.7470644097844,0.299296378367078,6.50881761796405
"GADUS MORHUA",1986,1,"All_areas",42.5642125836312,0.309757519065223,13.1845848908704
"GADUS MORHUA",1987,1,"All_areas",9.56531673326112,0.273852715210388,2.61948795925091
"GADUS MORHUA",1988,1,"All_areas",31.3853875108235,0.187468042192398,5.88375715010382
"GADUS MORHUA",1989,1,"All_areas",21.6842169749019,0.276138848575598,5.98785470771285
"GADUS MORHUA",1990,1,"All_areas",20.9525599092453,0.251503281205759,5.26963756683542
"GADUS MORHUA",1991,1,"All_areas",15.8055885821192,0.201531408272302,3.18532252552709
"GADUS MORHUA",1992,1,"All_areas",15.0989669214389,0.226511516288335,3.42008989176255
"GADUS MORHUA",1993,1,"All_areas",17.0091209749973,0.21124007483783,3.59300798768413
"GADUS MORHUA",1994,1,"All_areas",15.8513073192702,0.257060935558131,4.07475188931104
"GADUS MORHUA",1995,1,"All_areas",22.8813846806174,0.209144073112357,4.78550599055501
"GADUS MORHUA",1996,1,"All_areas",16.5647094956715,0.238752101066964,3.95485919565546
"GADUS MORHUA",1997,1,"All_areas",24.577312055447,0.174590872389239,4.29097435274304
"GADUS MORHUA",1998,1,"All_areas",24.2203730470412,0.189625646817261,4.59280390520054
"GADUS MORHUA",1999,1,"All_areas",12.3192227282884,0.204354778040067,2.51749202626552
"GADUS MORHUA",2000,1,"All_areas",9.4651228461327,0.196939552369331,1.8640570564381
"GADUS MORHUA",2001,1,"All_areas",12.3559686254852,0.20096852671837,2.48316081084217
"GADUS MORHUA",2002,1,"All_areas",14.4566968799625,0.217963732387577,3.15103560995246
"GADUS MORHUA",2003,1,"All_areas",19.5206431677288,0.173726170411078,3.3912465814907
"GADUS MORHUA",2004,1,"All_areas",15.8001803529157,0.162919807052233,2.57416233448751
"GADUS MORHUA",2005,1,"All_areas",12.8708915468756,0.170392472763769,2.19310303734642
"GADUS MORHUA",2006,1,"All_areas",11.0983364731311,0.200669282491326,2.22709521691054
"GADUS MORHUA",2007,1,"All_areas",16.1096817840325,0.163786631234768,2.63855050967079
"GADUS MORHUA",2008,1,"All_areas",13.6047262668934,0.179428754980997,2.44107909592596
"GADUS MORHUA",2009,1,"All_areas",7.5185591131127,0.183317899308166,1.37828646244009
"GADUS MORHUA",2010,1,"All_areas",17.2259502584122,0.124160536776142,2.13878323056357
"GADUS MORHUA",2011,1,"All_areas",31.0872421301133,0.119860286431251,3.72612574607303
"GADUS MORHUA",2012,1,"All_areas",27.134600687493,0.182324386038069,4.94729941073532
"GADUS MORHUA",2013,1,"All_areas",16.1815083762922,0.177215362053524,2.86761186547675
"GADUS MORHUA",2014,1,"All_areas",19.5634511039006,0.147066184629276,2.87712211203205
"GADUS MORHUA",2015,1,"All_areas",9.79954419651733,0.175490357089466,1.71972551036082
"GADUS MORHUA",2016,1,"All_areas",7.62682458723286,0.352403988241184,2.68772340215678
"MELANOGRAMMUS AEGLEFINUS",1982,1,"All_areas",3534.80659483268,0.440976219176182,1558.76564770835
"MELANOGRAMMUS AEGLEFINUS",1983,1,"All_areas",5060.37674768688,0.731792647106347,3703.14649554518
"MELANOGRAMMUS AEGLEFINUS",1984,1,"All_areas",588.576801603836,0.581787923101115,342.426874990593
"MELANOGRAMMUS AEGLEFINUS",1985,1,"All_areas",650.668388544112,0.613439915480887,399.145961274585
"MELANOGRAMMUS AEGLEFINUS",1986,1,"All_areas",844.427405604542,0.632144934351271,533.800506880297
"MELANOGRAMMUS AEGLEFINUS",1987,1,"All_areas",743.607183741693,0.460477588493348,342.414442755705
"MELANOGRAMMUS AEGLEFINUS",1988,1,"All_areas",823.950513353708,0.405474026892497,334.090532609668
"MELANOGRAMMUS AEGLEFINUS",1989,1,"All_areas",620.129049099174,0.495762078210893,307.436466140351
"MELANOGRAMMUS AEGLEFINUS",1990,1,"All_areas",655.250748331606,0.511696765798747,335.289688708492
"MELANOGRAMMUS AEGLEFINUS",1991,1,"All_areas",603.184052571981,0.414314299393434,249.907778146652
"MELANOGRAMMUS AEGLEFINUS",1992,1,"All_areas",609.088310521858,0.405937612781123,247.251854746131
"MELANOGRAMMUS AEGLEFINUS",1993,1,"All_areas",503.934909016662,0.339890910142061,171.28289487803
"MELANOGRAMMUS AEGLEFINUS",1994,1,"All_areas",1083.3829174231,0.410429525808505,444.652337066997
"MELANOGRAMMUS AEGLEFINUS",1995,1,"All_areas",1458.00816335307,0.344127265645837,501.740362544001
"MELANOGRAMMUS AEGLEFINUS",1996,1,"All_areas",5004.63194986462,0.306177718501047,1532.30679234699
"MELANOGRAMMUS AEGLEFINUS",1997,1,"All_areas",2204.73207635969,0.285373854524929,629.172890825514
"MELANOGRAMMUS AEGLEFINUS",1998,1,"All_areas",2572.317384363,0.313380327087385,806.113663284243
"MELANOGRAMMUS AEGLEFINUS",1999,1,"All_areas",3928.28391690927,0.265461875529882,1042.80961619661
"MELANOGRAMMUS AEGLEFINUS",2000,1,"All_areas",1764.28011734155,0.264734654999393,467.066088186704
"MELANOGRAMMUS AEGLEFINUS",2001,1,"All_areas",5732.41903933697,0.250342805051748,1435.06986203967
"MELANOGRAMMUS AEGLEFINUS",2002,1,"All_areas",8255.74844633391,0.225206645479752,1859.24941352354
"MELANOGRAMMUS AEGLEFINUS",2003,1,"All_areas",30051.1967770824,0.143200933960868,4303.35944512003
"MELANOGRAMMUS AEGLEFINUS",2004,1,"All_areas",14973.4517989205,0.129010323182725,1931.72985573969
"MELANOGRAMMUS AEGLEFINUS",2005,1,"All_areas",12968.1274045667,0.129271089734162,1676.40396139979
"MELANOGRAMMUS AEGLEFINUS",2006,1,"All_areas",9424.16987194532,0.139031763500891,1310.25895682853
"MELANOGRAMMUS AEGLEFINUS",2007,1,"All_areas",21997.573556832,0.17074518468544,3755.97975959284
"MELANOGRAMMUS AEGLEFINUS",2008,1,"All_areas",18278.2887003853,0.135032990776984,2468.17198949818
"MELANOGRAMMUS AEGLEFINUS",2009,1,"All_areas",33851.3022786366,0.130043954753589,4402.1572218731
"MELANOGRAMMUS AEGLEFINUS",2010,1,"All_areas",51848.1084926649,0.109946943548682,5700.54105754897
"MELANOGRAMMUS AEGLEFINUS",2011,1,"All_areas",28282.3803699085,0.122753375009127,3471.75764369817
"MELANOGRAMMUS AEGLEFINUS",2012,1,"All_areas",15294.7282132018,0.152237903113588,2328.43735187007
"MELANOGRAMMUS AEGLEFINUS",2013,1,"All_areas",17982.5306553064,0.139168438626665,2502.60071385512
"MELANOGRAMMUS AEGLEFINUS",2014,1,"All_areas",15949.2810919915,0.11567602739292,1844.94947649458
"MELANOGRAMMUS AEGLEFINUS",2015,1,"All_areas",20708.5995396384,0.173777052416503,3598.6793876721
"MELANOGRAMMUS AEGLEFINUS",2016,1,"All_areas",2943.56367260393,0.408229384522438,1201.64918636971
"MERLANGIUS MERLANGUS",1982,1,"All_areas",5139.93904055796,0.424396834603842,2181.37385886951
"MERLANGIUS MERLANGUS",1983,1,"All_areas",7219.94304747475,0.702862229758107,5074.62526907464
"MERLANGIUS MERLANGUS",1984,1,"All_areas",1125.90161253125,0.42278356674256,476.012699547163
"MERLANGIUS MERLANGUS",1985,1,"All_areas",827.922066977257,0.483295867351271,400.13131345903
"MERLANGIUS MERLANGUS",1986,1,"All_areas",798.281226089626,0.366717034022681,292.743323547577
"MERLANGIUS MERLANGUS",1987,1,"All_areas",661.044494659488,0.396863510770818,262.344438926286
"MERLANGIUS MERLANGUS",1988,1,"All_areas",874.489955705183,0.300066403064137,262.40505552417
"MERLANGIUS MERLANGUS",1989,1,"All_areas",959.48703953285,0.315098881856111,302.333293312231
"MERLANGIUS MERLANGUS",1990,1,"All_areas",516.363700829993,0.305046347748406,157.51486104804
"MERLANGIUS MERLANGUS",1991,1,"All_areas",995.218851614845,0.239922397269263,238.775292686997
"MERLANGIUS MERLANGUS",1992,1,"All_areas",426.967220418338,0.269393857701782,115.022346620703
"MERLANGIUS MERLANGUS",1993,1,"All_areas",550.311905615212,0.225868602356984,124.298180981716
"MERLANGIUS MERLANGUS",1994,1,"All_areas",633.074502367358,0.23674028198651,149.874236208918
"MERLANGIUS MERLANGUS",1995,1,"All_areas",1071.47342099849,0.22627742631364,242.450248067009
"MERLANGIUS MERLANGUS",1996,1,"All_areas",1199.51975949588,0.247321430100441,296.666942352258
"MERLANGIUS MERLANGUS",1997,1,"All_areas",1130.80760762247,0.214637952168457,242.714229196599
"MERLANGIUS MERLANGUS",1998,1,"All_areas",954.621080396315,0.218201078837059,208.299349623075
"MERLANGIUS MERLANGUS",1999,1,"All_areas",1361.37442031794,0.206456910699599,281.0651571243
"MERLANGIUS MERLANGUS",2000,1,"All_areas",1178.54015499504,0.220268551161042,259.595332425867
"MERLANGIUS MERLANGUS",2001,1,"All_areas",1453.70787284868,0.216333595936222,314.485851574152
